"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
411,,49.82251920e-3,MISO,2,0x01FF,OK
412,,49.84202000e-3,MOSI,2,0x087F,OK
413,,49.84202000e-3,MISO,2,0xFFFF,OK
414,,49.86152080e-3,MOSI,2,0x1480,OK
415,,49.86152080e-3,MISO,2,0x0F80,OK
416,,49.88102160e-3,MOSI,2,0x1A07,OK
417,,49.88102160e-3,MISO,2,0x07FF,OK
418,,49.90052240e-3,MOSI,2,0x1226,OK
419,,49.90052240e-3,MISO,2,0xFFFE,OK
420,,49.92002320e-3,MOSI,2,0x020C,OK
421,,49.92002320e-3,MISO,2,0x01FF,OK
422,,49.93951760e-3,MOSI,2,0x9A00,OK
423,,49.93951760e-3,MISO,2,0xFFFF,OK
424,,49.95901840e-3,MOSI,2,0x1AFF,OK
425,,49.95901840e-3,MISO,2,0xFFFF,OK
426,,49.97851920e-3,MOSI,2,0x8800,OK
427,,49.97851920e-3,MISO,2,0xFFFF,OK
428,,49.99802000e-3,MOSI,2,0x0200,OK
429,,49.99802000e-3,MISO,2,0xFE00,OK
430,,50.01752080e-3,MOSI,2,0x9400,OK
431,,50.01752080e-3,MISO,2,0x7FFF,OK
432,,50.03702160e-3,MOSI,2,0x9200,OK
433,,50.03702160e-3,MISO,2,0xF1FF,OK
434,,50.05652240e-3,MOSI,2,0x9800,OK
435,,50.05652240e-3,MISO,2,0xF800,OK
436,,50.07602320e-3,MOSI,2,0x0200,OK
437,,50.07602320e-3,MISO,2,0x01FF,OK
438,,50.09552400e-3,MOSI,2,0x087F,OK
439,,50.09552400e-3,MISO,2,0xFFFF,OK
440,,50.11501840e-3,MOSI,2,0x1480,OK
441,,50.11501840e-3,MISO,2,0x0F80,OK
442,,50.13451920e-3,MOSI,2,0x1A07,OK
443,,50.13451920e-3,MISO,2,0x07FF,OK
444,,50.15402000e-3,MOSI,2,0x1226,OK
445,,50.15402000e-3,MISO,2,0xFFFE,OK
446,,50.17352080e-3,MOSI,2,0x020C,OK
447,,50.17352080e-3,MISO,2,0x01FF,OK
448,,50.19302160e-3,MOSI,2,0x9A00,OK
449,,50.19302160e-3,MISO,2,0xFFFF,OK
450,,50.21252240e-3,MOSI,2,0x1AFF,OK
451,,50.21252240e-3,MISO,2,0xFFFF,OK
452,,50.23202320e-3,MOSI,2,0x8800,OK
453,,50.23202320e-3,MISO,2,0xFFFF,OK
454,,50.25151760e-3,MOSI,2,0x0200,OK
455,,50.25151760e-3,MISO,2,0xFE00,OK
456,,50.27101840e-3,MOSI,2,0x9400,OK
457,,50.27101840e-3,MISO,2,0x7FFF,OK
458,,50.29051920e-3,MOSI,2,0x9200,OK
459,,50.29051920e-3,MISO,2,0xF1FF,OK
460,,50.31002000e-3,MOSI,2,0x9800,OK
461,,50.31002000e-3,MISO,2,0xF800,OK
462,,50.32952080e-3,MOSI,2,0x0200,OK
463,,50.32952080e-3,MISO,2,0x01FF,OK
464,,50.34902160e-3,MOSI,2,0x087F,OK
465,,50.34902160e-3,MISO,2,0xFFFF,OK
466,,50.36852240e-3,MOSI,2,0x1480,OK
467,,50.36852240e-3,MISO,2,0x0F80,OK
468,,50.38802320e-3,MOSI,2,0x1A07,OK
469,,50.38802320e-3,MISO,2,0x07FF,OK
470,,50.40752400e-3,MOSI,2,0x1226,OK
471,,50.40752400e-3,MISO,2,0xFFFE,OK
472,,50.42701840e-3,MOSI,2,0x020C,OK
473,,50.42701840e-3,MISO,2,0x01FF,OK
474,,50.44651920e-3,MOSI,2,0x9A00,OK
475,,50.44651920e-3,MISO,2,0xFFFF,OK
476,,50.46602000e-3,MOSI,2,0x1AFF,OK
477,,50.46602000e-3,MISO,2,0xFFFF,OK
478,,50.48552080e-3,MOSI,2,0x8800,OK
479,,50.48552080e-3,MISO,2,0xFFFF,OK
480,,50.50502160e-3,MOSI,2,0x0200,OK
481,,50.50502160e-3,MISO,2,0xFE00,OK
482,,50.52452240e-3,MOSI,2,0x9400,OK
483,,50.52452240e-3,MISO,2,0x7FFF,OK
484,,50.54402320e-3,MOSI,2,0x9200,OK
485,,50.54402320e-3,MISO,2,0xF1FF,OK
486,,50.56352400e-3,MOSI,2,0x9800,OK
487,,50.56352400e-3,MISO,2,0xF800,OK
488,,50.58301840e-3,MOSI,2,0x0200,OK
489,,50.58301840e-3,MISO,2,0x01FF,OK
490,,50.60251920e-3,MOSI,2,0x087F,OK
491,,50.60251920e-3,MISO,2,0xFFFF,OK
492,,50.62202000e-3,MOSI,2,0x1480,OK
493,,50.62202000e-3,MISO,2,0x0F80,OK
494,,50.64152080e-3,MOSI,2,0x1A07,OK
495,,50.64152080e-3,MISO,2,0x07FF,OK
496,,50.66102160e-3,MOSI,2,0x1226,OK
497,,50.66102160e-3,MISO,2,0xFFFE,OK
498,,50.68052240e-3,MOSI,2,0x020C,OK
499,,50.68052240e-3,MISO,2,0x01FF,OK
500,,50.70002320e-3,MOSI,2,0x9A00,OK
501,,50.70002320e-3,MISO,2,0xFFFF,OK
502,,50.71952400e-3,MOSI,2,0x1AFF,OK
503,,50.71952400e-3,MISO,2,0xFFFF,OK
504,,50.73901840e-3,MOSI,2,0x8800,OK
505,,50.73901840e-3,MISO,2,0xFFFF,OK
506,,50.75851920e-3,MOSI,2,0x0200,OK
507,,50.75851920e-3,MISO,2,0xFE00,OK
508,,50.77802000e-3,MOSI,2,0x9400,OK
509,,50.77802000e-3,MISO,2,0x7FFF,OK
510,,50.79752080e-3,MOSI,2,0x9200,OK
511,,50.79752080e-3,MISO,2,0xF1FF,OK
512,,50.81702160e-3,MOSI,2,0x9800,OK
513,,50.81702160e-3,MISO,2,0xF800,OK
514,,50.83652240e-3,MOSI,2,0x0200,OK
515,,50.83652240e-3,MISO,2,0x01FF,OK
516,,50.85602320e-3,MOSI,2,0x087F,OK
517,,50.85602320e-3,MISO,2,0xFFFF,OK
518,,50.87552400e-3,MOSI,2,0x1480,OK
519,,50.87552400e-3,MISO,2,0x0F80,OK
520,,50.89501840e-3,MOSI,2,0x1A07,OK
521,,50.89501840e-3,MISO,2,0x07FF,OK
522,,50.91451920e-3,MOSI,2,0x1226,OK
523,,50.91451920e-3,MISO,2,0xFFFE,OK
524,,50.93402000e-3,MOSI,2,0x020C,OK
525,,50.93402000e-3,MISO,2,0x01FF,OK
526,,50.95352080e-3,MOSI,2,0x9A00,OK
527,,50.95352080e-3,MISO,2,0xFFFF,OK
528,,50.97302160e-3,MOSI,2,0x1AFF,OK
529,,50.97302160e-3,MISO,2,0xFFFF,OK
530,,50.99252240e-3,MOSI,2,0x8800,OK
531,,50.99252240e-3,MISO,2,0xFFFF,OK
532,,51.01202320e-3,MOSI,2,0x0200,OK
533,,51.01202320e-3,MISO,2,0xFE00,OK
534,,51.03152400e-3,MOSI,2,0x9400,OK
535,,51.03152400e-3,MISO,2,0x7FFF,OK
536,,51.05101840e-3,MOSI,2,0x9200,OK
537,,51.05101840e-3,MISO,2,0xF1FF,OK
538,,51.07051920e-3,MOSI,2,0x9800,OK
539,,51.07051920e-3,MISO,2,0xF800,OK
540,,51.09002000e-3,MOSI,2,0x0200,OK
541,,51.09002000e-3,MISO,2,0x01FF,OK
542,,51.10952080e-3,MOSI,2,0x087F,OK
543,,51.10952080e-3,MISO,2,0xFFFF,OK
544,,51.12902160e-3,MOSI,2,0x1480,OK
545,,51.12902160e-3,MISO,2,0x0F80,OK
546,,51.14852240e-3,MOSI,2,0x1A07,OK
547,,51.14852240e-3,MISO,2,0x07FF,OK
548,,51.16802320e-3,MOSI,2,0x1226,OK
549,,51.16802320e-3,MISO,2,0xFFFE,OK
550,,51.18752400e-3,MOSI,2,0x020C,OK
551,,51.18752400e-3,MISO,2,0x01FF,OK
552,,51.20701840e-3,MOSI,2,0x9A00,OK
553,,51.20701840e-3,MISO,2,0xFFFF,OK
554,,51.22651920e-3,MOSI,2,0x1AFF,OK
555,,51.22651920e-3,MISO,2,0xFFFF,OK
556,,51.24602000e-3,MOSI,2,0x8800,OK
557,,51.24602000e-3,MISO,2,0xFFFF,OK
558,,51.26552080e-3,MOSI,2,0x0200,OK
559,,51.26552080e-3,MISO,2,0xFE00,OK
560,,51.28502160e-3,MOSI,2,0x9400,OK
561,,51.28502160e-3,MISO,2,0x7FFF,OK
562,,51.30452240e-3,MOSI,2,0x9200,OK
563,,51.30452240e-3,MISO,2,0xF1FF,OK
564,,51.32402320e-3,MOSI,2,0x9800,OK
565,,51.32402320e-3,MISO,2,0xF800,OK
566,,51.34352400e-3,MOSI,2,0x0200,OK
567,,51.34352400e-3,MISO,2,0x01FF,OK
568,,51.36302480e-3,MOSI,2,0x087F,OK
569,,51.36302480e-3,MISO,2,0xFFFF,OK
570,,51.38251920e-3,MOSI,2,0x1480,OK
571,,51.38251920e-3,MISO,2,0x0F80,OK
572,,51.40202000e-3,MOSI,2,0x1A07,OK
573,,51.40202000e-3,MISO,2,0x07FF,OK
574,,51.42152080e-3,MOSI,2,0x1226,OK
575,,51.42152080e-3,MISO,2,0xFFFE,OK
576,,51.44102160e-3,MOSI,2,0x020C,OK
577,,51.44102160e-3,MISO,2,0x01FF,OK
578,,51.46052240e-3,MOSI,2,0x9A00,OK
579,,51.46052240e-3,MISO,2,0xFFFF,OK
580,,51.48002320e-3,MOSI,2,0x1AFF,OK
581,,51.48002320e-3,MISO,2,0xFFFF,OK
582,,51.49952400e-3,MOSI,2,0x8800,OK
583,,51.49952400e-3,MISO,2,0xFFFF,OK
584,,51.51902480e-3,MOSI,2,0x0200,OK
585,,51.51902480e-3,MISO,2,0xFE00,OK
586,,51.53851920e-3,MOSI,2,0x9400,OK
587,,51.53851920e-3,MISO,2,0x7FFF,OK
588,,51.55802000e-3,MOSI,2,0x9200,OK
589,,51.55802000e-3,MISO,2,0xF1FF,OK
590,,51.57752080e-3,MOSI,2,0x9800,OK
591,,51.57752080e-3,MISO,2,0xF800,OK
592,,51.59702160e-3,MOSI,2,0x0200,OK
593,,51.59702160e-3,MISO,2,0x01FF,OK
594,,51.61652240e-3,MOSI,2,0x087F,OK
595,,51.61652240e-3,MISO,2,0xFFFF,OK
596,,51.63602320e-3,MOSI,2,0x1480,OK
597,,51.63602320e-3,MISO,2,0x0F80,OK
598,,51.65552400e-3,MOSI,2,0x1A07,OK
599,,51.65552400e-3,MISO,2,0x07FF,OK
600,,51.67502480e-3,MOSI,2,0x1226,OK
601,,51.67502480e-3,MISO,2,0xFFFE,OK
602,,51.69451920e-3,MOSI,2,0x020C,OK
603,,51.69451920e-3,MISO,2,0x01FF,OK
604,,51.71402000e-3,MOSI,2,0x9A00,OK
605,,51.71402000e-3,MISO,2,0xFFFF,OK
606,,51.73352080e-3,MOSI,2,0x1AFF,OK
607,,51.73352080e-3,MISO,2,0xFFFF,OK
608,,51.75302160e-3,MOSI,2,0x8800,OK
609,,51.75302160e-3,MISO,2,0xFFFF,OK
610,,51.77252240e-3,MOSI,2,0x0200,OK
611,,51.77252240e-3,MISO,2,0xFE00,OK
612,,51.79202320e-3,MOSI,2,0x9400,OK
613,,51.79202320e-3,MISO,2,0x7FFF,OK
614,,51.81152400e-3,MOSI,2,0x9200,OK
615,,51.81152400e-3,MISO,2,0xF1FF,OK
616,,51.83102480e-3,MOSI,2,0x9800,OK
617,,51.83102480e-3,MISO,2,0xF800,OK
618,,51.85051920e-3,MOSI,2,0x0200,OK
619,,51.85051920e-3,MISO,2,0x01FF,OK
620,,51.87002000e-3,MOSI,2,0x087F,OK
621,,51.87002000e-3,MISO,2,0xFFFF,OK
622,,51.88952080e-3,MOSI,2,0x1480,OK
623,,51.88952080e-3,MISO,2,0x0F80,OK
624,,51.90902160e-3,MOSI,2,0x1A07,OK
625,,51.90902160e-3,MISO,2,0x07FF,OK
626,,51.92852240e-3,MOSI,2,0x1226,OK
627,,51.92852240e-3,MISO,2,0xFFFE,OK
628,,51.94802320e-3,MOSI,2,0x020C,OK
629,,51.94802320e-3,MISO,2,0x01FF,OK
630,,51.96752400e-3,MOSI,2,0x9A00,OK
631,,51.96752400e-3,MISO,2,0xFFFF,OK
632,,51.98702480e-3,MOSI,2,0x1AFF,OK
633,,51.98702480e-3,MISO,2,0xFFFF,OK
634,,52.00651920e-3,MOSI,2,0x8800,OK
635,,52.00651920e-3,MISO,2,0xFFFF,OK
636,,52.02602000e-3,MOSI,2,0x0200,OK
637,,52.02602000e-3,MISO,2,0xFE00,OK
638,,52.04552080e-3,MOSI,2,0x9400,OK
639,,52.04552080e-3,MISO,2,0x7FFF,OK
640,,52.06502160e-3,MOSI,2,0x9200,OK
641,,52.06502160e-3,MISO,2,0xF1FF,OK
642,,52.08452240e-3,MOSI,2,0x9800,OK
643,,52.08452240e-3,MISO,2,0xF800,OK
644,,52.10402320e-3,MOSI,2,0x0200,OK
645,,52.10402320e-3,MISO,2,0x01FF,OK
646,,52.12352400e-3,MOSI,2,0x087F,OK
647,,52.12352400e-3,MISO,2,0xFFFF,OK
648,,52.14302480e-3,MOSI,2,0x1480,OK
649,,52.14302480e-3,MISO,2,0x0F80,OK
650,,52.16251920e-3,MOSI,2,0x1A07,OK
651,,52.16251920e-3,MISO,2,0x07FF,OK
652,,52.18202000e-3,MOSI,2,0x1226,OK
653,,52.18202000e-3,MISO,2,0xFFFE,OK
654,,52.20152080e-3,MOSI,2,0x020C,OK
655,,52.20152080e-3,MISO,2,0x01FF,OK
656,,52.22102160e-3,MOSI,2,0x9A00,OK
657,,52.22102160e-3,MISO,2,0xFFFF,OK
658,,52.24052240e-3,MOSI,2,0x1AFF,OK
659,,52.24052240e-3,MISO,2,0xFFFF,OK
660,,52.26002320e-3,MOSI,2,0x8800,OK
661,,52.26002320e-3,MISO,2,0xFFFF,OK
662,,52.27952400e-3,MOSI,2,0x0200,OK
663,,52.27952400e-3,MISO,2,0xFE00,OK
664,,52.29902480e-3,MOSI,2,0x9400,OK
665,,52.29902480e-3,MISO,2,0x7FFF,OK
666,,52.31852560e-3,MOSI,2,0x9200,OK
667,,52.31852560e-3,MISO,2,0xF1FF,OK
668,,52.33802000e-3,MOSI,2,0x9800,OK
669,,52.33802000e-3,MISO,2,0xF800,OK
670,,52.35752080e-3,MOSI,2,0x0200,OK
671,,52.35752080e-3,MISO,2,0x01FF,OK
672,,52.37702160e-3,MOSI,2,0x087F,OK
673,,52.37702160e-3,MISO,2,0xFFFF,OK
674,,52.39652240e-3,MOSI,2,0x1480,OK
675,,52.39652240e-3,MISO,2,0x0F80,OK
676,,52.41602320e-3,MOSI,2,0x1A07,OK
677,,52.41602320e-3,MISO,2,0x07FF,OK
678,,52.43552400e-3,MOSI,2,0x1226,OK
679,,52.43552400e-3,MISO,2,0xFFFE,OK
680,,52.45502480e-3,MOSI,2,0x020C,OK
681,,52.45502480e-3,MISO,2,0x01FF,OK
682,,52.47451920e-3,MOSI,2,0x9A00,OK
683,,52.47451920e-3,MISO,2,0xFFFF,OK
684,,52.49402000e-3,MOSI,2,0x1AFF,OK
685,,52.49402000e-3,MISO,2,0xFFFF,OK
686,,52.51352080e-3,MOSI,2,0x8800,OK
687,,52.51352080e-3,MISO,2,0xFFFF,OK
688,,52.53302160e-3,MOSI,2,0x0200,OK
689,,52.53302160e-3,MISO,2,0xFE00,OK
690,,52.55252240e-3,MOSI,2,0x9400,OK
691,,52.55252240e-3,MISO,2,0x7FFF,OK
692,,52.57202320e-3,MOSI,2,0x9200,OK
693,,52.57202320e-3,MISO,2,0xF1FF,OK
694,,52.59152400e-3,MOSI,2,0x9800,OK
695,,52.59152400e-3,MISO,2,0xF800,OK
696,,52.61102480e-3,MOSI,2,0x0200,OK
697,,52.61102480e-3,MISO,2,0x01FF,OK
698,,52.63052560e-3,MOSI,2,0x087F,OK
699,,52.63052560e-3,MISO,2,0xFFFF,OK
700,,52.65002000e-3,MOSI,2,0x1480,OK
701,,52.65002000e-3,MISO,2,0x0F80,OK
702,,52.66952080e-3,MOSI,2,0x1A07,OK
703,,52.66952080e-3,MISO,2,0x07FF,OK
704,,52.68902160e-3,MOSI,2,0x1226,OK
705,,52.68902160e-3,MISO,2,0xFFFE,OK
706,,52.70852240e-3,MOSI,2,0x020C,OK
707,,52.70852240e-3,MISO,2,0x01FF,OK
708,,52.72802320e-3,MOSI,2,0x9A00,OK
709,,52.72802320e-3,MISO,2,0xFFFF,OK
710,,52.74752400e-3,MOSI,2,0x1AFF,OK
711,,52.74752400e-3,MISO,2,0xFFFF,OK
712,,52.76702480e-3,MOSI,2,0x8800,OK
713,,52.76702480e-3,MISO,2,0xFFFF,OK
714,,52.78652560e-3,MOSI,2,0x0200,OK
715,,52.78652560e-3,MISO,2,0xFE00,OK
716,,52.80602000e-3,MOSI,2,0x9400,OK
717,,52.80602000e-3,MISO,2,0x7FFF,OK
718,,52.82552080e-3,MOSI,2,0x9200,OK
719,,52.82552080e-3,MISO,2,0xF1FF,OK
720,,52.84502160e-3,MOSI,2,0x9800,OK
721,,52.84502160e-3,MISO,2,0xF800,OK
722,,52.86452240e-3,MOSI,2,0x0200,OK
723,,52.86452240e-3,MISO,2,0x01FF,OK
724,,52.88402320e-3,MOSI,2,0x087F,OK
725,,52.88402320e-3,MISO,2,0xFFFF,OK
726,,52.90352400e-3,MOSI,2,0x1480,OK
727,,52.90352400e-3,MISO,2,0x0F80,OK
728,,52.92302480e-3,MOSI,2,0x1A07,OK
729,,52.92302480e-3,MISO,2,0x07FF,OK
730,,52.94252560e-3,MOSI,2,0x1226,OK
731,,52.94252560e-3,MISO,2,0xFFFE,OK
732,,52.96202000e-3,MOSI,2,0x020C,OK
733,,52.96202000e-3,MISO,2,0x01FF,OK
734,,52.98152080e-3,MOSI,2,0x9A00,OK
735,,52.98152080e-3,MISO,2,0xFFFF,OK
736,,53.00102160e-3,MOSI,2,0x1AFF,OK
737,,53.00102160e-3,MISO,2,0xFFFF,OK
738,,53.02052240e-3,MOSI,2,0x8800,OK
739,,53.02052240e-3,MISO,2,0xFFFF,OK
740,,53.04002320e-3,MOSI,2,0x0200,OK
741,,53.04002320e-3,MISO,2,0xFE00,OK
742,,53.05952400e-3,MOSI,2,0x9400,OK
743,,53.05952400e-3,MISO,2,0x7FFF,OK
744,,53.07902480e-3,MOSI,2,0x9200,OK
745,,53.07902480e-3,MISO,2,0xF1FF,OK
746,,53.09852560e-3,MOSI,2,0x9800,OK
747,,53.09852560e-3,MISO,2,0xF800,OK
748,,53.11802000e-3,MOSI,2,0x0200,OK
749,,53.11802000e-3,MISO,2,0x01FF,OK
750,,53.13752080e-3,MOSI,2,0x087F,OK
751,,53.13752080e-3,MISO,2,0xFFFF,OK
752,,53.15702160e-3,MOSI,2,0x1480,OK
753,,53.15702160e-3,MISO,2,0x0F80,OK
754,,53.17652240e-3,MOSI,2,0x1A07,OK
755,,53.17652240e-3,MISO,2,0x07FF,OK
756,,53.19602320e-3,MOSI,2,0x1226,OK
757,,53.19602320e-3,MISO,2,0xFFFE,OK
758,,53.21552400e-3,MOSI,2,0x020C,OK
759,,53.21552400e-3,MISO,2,0x01FF,OK
760,,53.23502480e-3,MOSI,2,0x9A00,OK
761,,53.23502480e-3,MISO,2,0xFFFF,OK
762,,53.25452560e-3,MOSI,2,0x1AFF,OK
763,,53.25452560e-3,MISO,2,0xFFFF,OK
764,,53.27402000e-3,MOSI,2,0x8800,OK
765,,53.27402000e-3,MISO,2,0xFFFF,OK
766,,53.29352080e-3,MOSI,2,0x0200,OK
767,,53.29352080e-3,MISO,2,0xFE00,OK
768,,53.31302160e-3,MOSI,2,0x9400,OK
769,,53.31302160e-3,MISO,2,0x7FFF,OK
770,,53.33252240e-3,MOSI,2,0x9200,OK
771,,53.33252240e-3,MISO,2,0xF1FF,OK
772,,53.35202320e-3,MOSI,2,0x9800,OK
773,,53.35202320e-3,MISO,2,0xF800,OK
774,,53.37152400e-3,MOSI,2,0x0200,OK
775,,53.37152400e-3,MISO,2,0x01FF,OK
776,,53.39102480e-3,MOSI,2,0x087F,OK
777,,53.39102480e-3,MISO,2,0xFFFF,OK
778,,53.41052560e-3,MOSI,2,0x1480,OK
779,,53.41052560e-3,MISO,2,0x0F80,OK
780,,53.43002000e-3,MOSI,2,0x1A07,OK
781,,53.43002000e-3,MISO,2,0x07FF,OK
782,,53.44952080e-3,MOSI,2,0x1226,OK
783,,53.44952080e-3,MISO,2,0xFFFE,OK
784,,53.46902160e-3,MOSI,2,0x020C,OK
785,,53.46902160e-3,MISO,2,0x01FF,OK
786,,53.48852240e-3,MOSI,2,0x9A00,OK
787,,53.48852240e-3,MISO,2,0xFFFF,OK
788,,53.50802320e-3,MOSI,2,0x1AFF,OK
789,,53.50802320e-3,MISO,2,0xFFFF,OK
790,,53.52752400e-3,MOSI,2,0x8800,OK
791,,53.52752400e-3,MISO,2,0xFFFF,OK
792,,53.54702480e-3,MOSI,2,0x0200,OK
793,,53.54702480e-3,MISO,2,0xFE00,OK
794,,53.56652560e-3,MOSI,2,0x9400,OK
795,,53.56652560e-3,MISO,2,0x7FFF,OK
796,,53.58602640e-3,MOSI,2,0x9200,OK
797,,53.58602640e-3,MISO,2,0xF1FF,OK
798,,53.60552080e-3,MOSI,2,0x9800,OK
799,,53.60552080e-3,MISO,2,0xF800,OK
800,,53.62502160e-3,MOSI,2,0x0200,OK
801,,53.62502160e-3,MISO,2,0x01FF,OK
802,,53.64452240e-3,MOSI,2,0x087F,OK
803,,53.64452240e-3,MISO,2,0xFFFF,OK
804,,53.66402320e-3,MOSI,2,0x1480,OK
805,,53.66402320e-3,MISO,2,0x0F80,OK
806,,53.68352400e-3,MOSI,2,0x1A07,OK
807,,53.68352400e-3,MISO,2,0x07FF,OK
808,,53.70302480e-3,MOSI,2,0x1226,OK
809,,53.70302480e-3,MISO,2,0xFFFE,OK
810,,53.72252560e-3,MOSI,2,0x020C,OK
811,,53.72252560e-3,MISO,2,0x01FF,OK
812,,53.74202000e-3,MOSI,2,0x9A00,OK
813,,53.74202000e-3,MISO,2,0xFFFF,OK
814,,53.76152080e-3,MOSI,2,0x1AFF,OK
815,,53.76152080e-3,MISO,2,0xFFFF,OK
816,,53.78102160e-3,MOSI,2,0x8800,OK
817,,53.78102160e-3,MISO,2,0xFFFF,OK
818,,53.80052240e-3,MOSI,2,0x0200,OK
819,,53.80052240e-3,MISO,2,0xFE00,OK
820,,53.82002320e-3,MOSI,2,0x9400,Data Error
821,,53.82002320e-3,MISO,2,0x7F03,Data Error
